logon,{N2V7-L0SV52SI-0770UHNW},07/30/2010 19:56:44,BDV0168,PC-2464,Logon
device,{A9P7-Q1LR28YZ-1188RVYV},07/30/2010 21:01:47,BDV0168,PC-2464,Connect
http,{I8N6-U2ZZ74YG-8052WLBW},07/30/2010 21:03:07,BDV0168,PC-2464,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,europe surveillance currency report deceit forgery russia middle-east surveillance subterfuge russia covert top-secret bait chronicle deceit russia lie lie covert currency middle-east middle-east lie clandestine overthrow clandestine isreal china europe isreal china bait middle-east top-secret forgery russia covert isreal deceit europe spy deceit chronicle bait russia bait covert sabatoge russia europe surveillance surveillance forgery spy sabatoge report evade evade europe restricted deceit currency russia spy
device,{F8O0-R3QY89LS-1747DJSB},07/30/2010 21:03:09,BDV0168,PC-2464,Disconnect
logon,{L4L3-X6WU68LU-5259EBYN},07/30/2010 21:16:17,BDV0168,PC-2464,Logoff
logon,{K6Y8-I3KT71BP-2649YPST},08/06/2010 03:05:29,BDV0168,PC-2464,Logon
device,{Q0D1-P0CW14MM-3576DVCW},08/06/2010 04:48:47,BDV0168,PC-2464,Connect
http,{A9Q3-H9PL02VR-1539OUHV},08/06/2010 04:51:48,BDV0168,PC-2464,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,lie top-secret europe deceit bait restricted clandestine forgery russia blackmail clandestine china china blackmail covert aisa overthrow lie sabatoge top-secret bait confidential spy overthrow spy confidential top-secret restricted deceit lie chronicle restricted middle-east 2010 surveillance sabatoge middle-east europe spy bait top-secret
device,{H4M3-S4FR06BY-1406FBFM},08/06/2010 04:53:57,BDV0168,PC-2464,Disconnect
logon,{A3H5-K3CV21LY-0335FCNS},08/06/2010 04:57:30,BDV0168,PC-2464,Logoff
logon,{B0X8-R4PB58NP-6668RYVA},08/10/2010 04:52:41,BDV0168,PC-2464,Logon
device,{W9U7-Q3DO59CP-2875FDLE},08/10/2010 05:03:35,BDV0168,PC-2464,Connect
http,{U9A2-N5EF84OH-1009SWMB},08/10/2010 05:10:36,BDV0168,PC-2464,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,china surveillance surveillance overthrow spy sabatoge restricted forgery distort blackmail bait restricted russia confidential top-secret clandestine subterfuge distort subterfuge russia distort aisa clandestine restricted covert russia clandestine aisa currency surveillance evade isreal covert evade russia confidential 2010 chronicle covert spy currency confidential currency clandestine blackmail russia restricted
device,{W4U5-F0XC05SG-5537MBYV},08/10/2010 05:12:03,BDV0168,PC-2464,Disconnect
logon,{F1A3-X6PF23ZR-7126GVJX},08/10/2010 05:16:41,BDV0168,PC-2464,Logoff
