logon,{T7V6-Y1QU17PT-4786GCFW},10/20/2010 20:12:23,RGG0064,PC-8859,Logon
device,{O4N7-P1SO56KN-6119RAEM},10/20/2010 21:59:42,RGG0064,PC-8859,Connect
http,{D8S6-X5GK13PM-1379TDER},10/20/2010 22:09:37,RGG0064,PC-8859,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,middle-east china surveillance overthrow evade forgery surveillance restricted surveillance overthrow bait bait top-secret top-secret russia confidential handler conspiracy isreal forgery isreal sabatoge subterfuge covert sabatoge overthrow surveillance spy clandestine handler surveillance overthrow isreal top-secret evade restricted evade blackmail aisa middle-east middle-east distort confidential middle-east report currency evade europe spy clandestine russia bait handler distort isreal middle-east evade
device,{F5O3-E2RA27CK-4319AJPQ},10/20/2010 22:12:01,RGG0064,PC-8859,Disconnect
logon,{V6H6-G2BR66JU-3383FVWQ},10/20/2010 23:58:54,RGG0064,PC-8859,Logoff
logon,{B4X2-X5IV16IN-9623MWLB},10/21/2010 23:59:01,RGG0064,PC-8859,Logon
device,{V3T3-R9QN53FU-9968VKBX},10/22/2010 02:25:49,RGG0064,PC-8859,Connect
http,{B7E6-H4LC03KJ-1684JQAG},10/22/2010 02:42:04,RGG0064,PC-8859,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,report surveillance subterfuge spy russia isreal subterfuge isreal covert lie aisa report lie distort russia report russia sabatoge lie restricted currency conspiracy europe currency russia aisa restricted sabatoge conspiracy europe bait middle-east spy lie evade handler covert forgery sabatoge spy covert confidential distort isreal isreal covert lie russia subterfuge forgery chronicle lie confidential
device,{Z2G0-E4RT55JF-2849FQQI},10/22/2010 02:55:16,RGG0064,PC-8859,Disconnect
logon,{B9F8-I2YO74WG-3139DVVF},10/22/2010 03:10:05,RGG0064,PC-8859,Logoff
logon,{E4T3-J9IH39YQ-7683DXSS},10/27/2010 02:57:17,RGG0064,PC-8859,Logon
device,{W6V9-N7XN55MP-7751KTYB},10/27/2010 03:00:28,RGG0064,PC-8859,Connect
http,{R9N1-G3UG22BS-1865PZOH},10/27/2010 03:00:55,RGG0064,PC-8859,http://wikileaks.org/Julian_Assange/assange/The_Real_Story_About_DTAA/Gur_Erny_Fgbel_Nobhg_QGNN1528513805.php,russia 2010 top-secret aisa isreal restricted overthrow sabatoge covert confidential middle-east lie evade clandestine russia lie blackmail evade blackmail evade currency lie restricted conspiracy covert europe surveillance russia covert subterfuge evade europe evade currency currency russia currency clandestine distort subterfuge 2010 conspiracy isreal currency report overthrow spy middle-east
device,{O1K6-T6GG91VQ-8692QZQQ},10/27/2010 03:02:07,RGG0064,PC-8859,Disconnect
logon,{F2P1-H9GG78JN-3295KXJI},10/27/2010 03:03:52,RGG0064,PC-8859,Logoff
